0,1,2,place_name,total_count,place_id
0.14527845036319612,0.04600484261501211,0.8087167070217918,별빛누리공원,413,679
0.1643835616438356,0.009483667017913594,0.8261327713382508,판포 포구,949,848
0.11022727272727273,0.022727272727272728,0.8670454545454546,제주특별자치도 민속자연사박물관,880,260
0.19758507135016465,0.025246981339187707,0.7771679473106476,항파두리 항몽유적지,911,890
0.08130081300813008,0.02168021680216802,0.8970189701897019,액티브파크,369,519
0.28225806451612906,0.04032258064516129,0.6774193548387096,[제주올레 20코스] 김녕-하도 올레,124,718
0.05555555555555555,0.1111111111111111,0.8333333333333334,트릭아이미술관 제주,54,82
0.25136612021857924,0.03278688524590164,0.7158469945355191,김만덕객주,183,108
0.2807971014492754,0.012681159420289856,0.7065217391304348,하고수동 해변,552,864
0.2809917355371901,0.09917355371900827,0.6198347107438017,[제주올레 19코스] 조천-김녕 올레,121,716
0.2846715328467153,0.043795620437956206,0.6715328467153284,[제주올레 15A코스] 한림-고내 올레,137,711
0.1569620253164557,0.027848101265822784,0.8151898734177215,한라산국립공원 성판악탐방로,395,874
0.140625,0.0625,0.796875,[제주올레 21코스] 하도-종달 올레,64,719
0.3125,0.0,0.6875,샤이니숲길,192,370
0.10687022900763359,0.06870229007633588,0.8244274809160306,제주목 관아,655,672
0.16,0.02,0.82,장전리 벚꽃길,50,627
0.15471698113207547,0.03773584905660377,0.8075471698113208,우도등대,265,572
0.22900763358778625,0.007633587786259542,0.7633587786259542,우도 비양도,393,570
0.1282051282051282,0.020512820512820513,0.8512820512820513,지미봉,195,787
0.15584415584415584,0.05194805194805195,0.7922077922077922,탐나라공화국,154,829
0.15073529411764705,0.025735294117647058,0.8235294117647058,캐릭파크제주,272,820
0.19811320754716982,0.007075471698113208,0.7948113207547169,평대리해변,848,850
0.11235059760956176,0.022310756972111555,0.8653386454183267,아르떼뮤지엄 제주,1255,490
0.2073490813648294,0.007874015748031496,0.7847769028871391,구엄리 돌염전,762,67
0.06493506493506493,0.025974025974025976,0.9090909090909091,제주교육박물관,77,650
0.2773109243697479,0.008403361344537815,0.7142857142857143,윗세오름,119,600
0.24033149171270718,0.024861878453038673,0.7348066298342542,천왕사,362,799
0.1223021582733813,0.03597122302158273,0.841726618705036,서프라이즈테마파크,417,392
0.28294930875576035,0.012903225806451613,0.7041474654377881,한라 생태숲,1085,878
0.20212765957446807,0.0425531914893617,0.7553191489361702,종달리 수국길,94,770
0.14285714285714285,0.031746031746031744,0.8253968253968254,선운정사,252,395
0.21914357682619648,0.0025188916876574307,0.7783375314861462,안돌오름,397,501
0.20930232558139536,0.031007751937984496,0.7596899224806202,[제주올레 14-1코스] 저지-서광 올레,129,710
0.14446952595936793,0.009029345372460496,0.8465011286681715,삼양해수욕장,886,359
0.14634146341463414,0.03048780487804878,0.823170731707317,캐니언파크,164,819
0.1320754716981132,0.02830188679245283,0.839622641509434,제주돌마을공원,106,664
0.11848341232227488,0.07345971563981042,0.8080568720379147,김만덕 기념관,422,109
0.2334293948126801,0.01729106628242075,0.7492795389048992,답다니탑망대,347,154
0.11716937354988399,0.016241299303944315,0.8665893271461717,노형수퍼마켙,862,137
0.1595744680851064,0.02127659574468085,0.8191489361702128,실내 체험동물원 라온ZOO,188,210
0.16905444126074498,0.011461318051575931,0.8194842406876791,김녕요트투어,349,103
0.248,0.056,0.696,두맹이골목,125,201
0.0855106888361045,0.05463182897862233,0.8598574821852731,아라리오뮤지엄 탑동시네마,421,489
0.3803921568627451,0.011764705882352941,0.6078431372549019,한림바다생태체험마을,255,883
0.1016949152542373,0.03389830508474576,0.864406779661017,ARARIO MUSEUM DONGMUN MOTEL-아라리오뮤지엄 동문모텔,59,487
0.225,0.025,0.75,쌍용굴,40,484
0.1346153846153846,0.019230769230769232,0.8461538461538461,낙천아홉굿마을,520,119
0.2607003891050584,0.007782101167315175,0.7315175097276264,교래자연휴양림,1028,66
0.2602739726027397,0.0273972602739726,0.7123287671232876,제주해변공연장,73,831
0.1262135922330097,0.047156726768377254,0.826629680998613,제주도립 김창열미술관,721,663
0.23118279569892472,0.0035842293906810036,0.7652329749103942,노루생태관찰원,558,133
0.11764705882352941,0.03715170278637771,0.8452012383900929,제주 금능석물원,323,85
0.26666666666666666,0.025,0.7083333333333334,산지등대,120,344
0.08247422680412371,0.01718213058419244,0.9003436426116839,사진놀이터,291,335
0.17326732673267325,0.024752475247524754,0.801980198019802,제주승마공원,404,699
0.21052631578947367,0.0,0.7894736842105263,별도봉,76,292
0.2231404958677686,0.008264462809917356,0.768595041322314,국제 리더스 클럽,121,733
0.22641509433962265,0.05660377358490566,0.7169811320754716,용담포구,53,145
0.36231884057971014,0.014492753623188406,0.6231884057971014,장생의 숲길,138,626
0.17777777777777778,0.044444444444444446,0.7777777777777778,[제주올레 16코스] 고내-광령 올레,135,713
0.2336448598130841,0.056074766355140186,0.7102803738317757,[제주올레 13코스] 용수-저지 올레,107,708
0.21311475409836064,0.04918032786885246,0.7377049180327869,어리목 계곡,61,522
0.2834008097165992,0.032388663967611336,0.6842105263157895,엉알해안,247,527
0.21951219512195122,0.018292682926829267,0.7621951219512195,저지오름,164,629
0.1347517730496454,0.07092198581560284,0.7943262411347518,잃어버린 마을 곤을동 (곤흘동 4·3 유적지),141,54
0.18652849740932642,0.015544041450777202,0.7979274611398963,제주바다체험장,193,677
0.22955145118733508,0.1820580474934037,0.5883905013192612,천주교 성김대건 신부 제주 표착 기념관,379,402
0.28865979381443296,0.05154639175257732,0.6597938144329897,(주)한라산소주,97,875
0.1976401179941003,0.029498525073746312,0.7728613569321534,별방진,339,295
0.2,0.0,0.8,불탑사,55,310
0.1851400730816078,0.024360535931790498,0.7904993909866017,사라봉공원,821,331
0.21479713603818615,0.02386634844868735,0.7613365155131265,방림원,419,277
0.14516129032258066,0.016129032258064516,0.8387096774193549,산지천갤러리,62,346
0.17228464419475656,0.003745318352059925,0.8239700374531835,화조원,267,914
0.3103448275862069,0.0,0.6896551724137931,명월성지,29,232
0.16831683168316833,0.019801980198019802,0.8118811881188119,김녕해수욕장 야영장,101,106
0.048484848484848485,0.015151515151515152,0.9363636363636364,송당승마장,330,439
0.11016949152542373,0.2711864406779661,0.6186440677966102,제주항일기념관,118,746
0.32967032967032966,0.01098901098901099,0.6593406593406593,거인의정원,91,32
0.08695652173913043,0.03260869565217391,0.8804347826086957,제주카트클럽,92,740
0.25806451612903225,0.025806451612903226,0.7161290322580646,휴림(제주시 애월읍),155,924
0.26666666666666666,0.01904761904761905,0.7142857142857143,김녕항,105,104
0.1935483870967742,0.021505376344086023,0.7849462365591398,훈데르트바서파크,93,922
0.19718309859154928,0.04225352112676056,0.7605633802816901,톨칸이해변,71,842
0.2079207920792079,0.009900990099009901,0.7821782178217822,포레스트사파리,101,855
0.25555555555555554,0.0,0.7444444444444445,구엄포구,90,68
0.2909090909090909,0.01090909090909091,0.6981818181818182,해거름전망대,275,891
0.13978494623655913,0.15053763440860216,0.7096774193548387,조천만세동산,93,761
0.24567474048442905,0.020761245674740483,0.7335640138408305,신비의도로 (도깨비도로),867,465
0.1404109589041096,0.017123287671232876,0.8424657534246576,제주신산근린공원,292,466
0.18181818181818182,0.010101010101010102,0.8080808080808081,문도지오름,99,246
0.18324607329842932,0.010471204188481676,0.806282722513089,삼화포구,191,361
0.1111111111111111,0.0,0.8888888888888888,산천단,45,348
0.2125,0.075,0.7125,제주성서식물원비블리아,80,316
0.17857142857142858,0.015306122448979591,0.8061224489795918,새별헤이요목장,196,364
0.16326530612244897,0.0,0.8367346938775511,민오름(오라),98,262
0.2109500805152979,0.01288244766505636,0.7761674718196457,어영공원,621,524
0.21367521367521367,0.02564102564102564,0.7606837606837606,제주김택화미술관,117,113
0.20359281437125748,0.04790419161676647,0.7485029940119761,제주고산리유적안내센터,167,647
0.125,0.011363636363636364,0.8636363636363636,돌하르방 캠핑장,88,666
0.29931972789115646,0.02040816326530612,0.6802721088435374,제주다,147,658
0.14788732394366197,0.007042253521126761,0.8450704225352113,느지리오름(망오름),142,144
0.056338028169014086,0.04225352112676056,0.9014084507042254,제라진어드벤처 제주오프로드,71,639
0.2558139534883721,0.06976744186046512,0.6744186046511628,절부암,43,632
0.2532467532467532,0.006493506493506494,0.7402597402597403,절물오름,154,631
0.1111111111111111,0.017094017094017096,0.8717948717948718,제주아트센터,234,696
0.1111111111111111,0.031746031746031744,0.8571428571428571,제주안전체험관,63,697
0.1411764705882353,0.01699346405228758,0.8418300653594771,제주세계자연유산센터,765,688
0.09859154929577464,0.028169014084507043,0.8732394366197183,예술공간 이아,71,541
0.1702127659574468,0.0425531914893617,0.7872340425531915,연북정 (戀北亭),141,532
0.26,0.02,0.72,연대포구,50,530
0.33783783783783783,0.02702702702702703,0.6351351351351351,월령포구,74,592
0.14393939393939395,0.030303030303030304,0.8257575757575758,월대천,132,588
0.030612244897959183,0.030612244897959183,0.9387755102040817,우도올레보트,98,577
0.07582938388625593,0.04170616113744076,0.8824644549763033,제주 4·3 평화공원,1055,646
0.09896432681242807,0.02186421173762946,0.8791714614499425,선녀와 나무꾼 테마공원,869,394
0.10286320254506894,0.043478260869565216,0.8536585365853658,제주특별자치도립미술관,943,742
0.21191135734072022,0.02077562326869806,0.7673130193905817,용연구름다리,722,568
0.2773892773892774,0.008158508158508158,0.7144522144522144,신창풍차해안,858,474
0.22033898305084745,0.03389830508474576,0.7457627118644068,[제주올레 18코스] 제주원도심-조천 올레,59,715
0.09090909090909091,0.0,0.9090909090909091,[제주올레 1-1코스] 우도 올레,33,706
0.277992277992278,0.019305019305019305,0.7027027027027027,삼다수숲길,259,352
0.23404255319148937,0.0,0.7659574468085106,내도동 알작지 해변,47,507
0.16715542521994134,0.039589442815249266,0.7932551319648093,어승생악,682,523
0.3228346456692913,0.0,0.6771653543307087,천아계곡,127,797
0.19318181818181818,0.011363636363636364,0.7954545454545454,동안경굴,88,39
0.14925373134328357,0.022388059701492536,0.8283582089552238,제주대학교,134,661
0.19815668202764977,0.043010752688172046,0.7588325652841782,대한불교조계종 관음사,651,63
0.2868217054263566,0.023255813953488372,0.689922480620155,엉알해안 산책길,129,528
0.06836248012718601,0.0397456279809221,0.8918918918918919,제주난타전용관,629,656
0.1652892561983471,0.04132231404958678,0.7933884297520661,방선문계곡,121,278
0.22641509433962265,0.009433962264150943,0.7641509433962265,함덕서우봉해변 야영장,106,887
0.29411764705882354,0.0,0.7058823529411765,고내포구,68,43
0.07428571428571429,0.02857142857142857,0.8971428571428571,제주특별자치도문예회관,175,673
0.13333333333333333,0.022222222222222223,0.8444444444444444,벨리타,90,290
0.25,0.0,0.75,멍멍플레이스 (애견동반펜션 ),68,230
0.23062730627306274,0.016605166051660517,0.7527675276752768,제주양떼목장,542,698
